producto,fecha_emision,fecha_corte,fe_inventario,fe_proceso,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO,cantidad_mb
TA1,20250701,20250701,2025-05-17 00:00:00,2025-05-24 12:10:02,59.252,12.4,f031034954,f187d23508,59.252
TA1,20250701,20250701,2025-04-18 00:00:00,2025-04-25 12:10:02,66.961,12.4,f031034954,f187d23508,66.961
TA1,20250701,20250701,2025-04-24 00:00:00,2025-05-01 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-04-27 00:00:00,2025-05-04 12:10:02,0.831,0.012,ae79ee44db,1c8735200b,0.831
TA1,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-03-12 00:00:00,2025-03-19 12:10:02,63.03,20.423,aef48fddb6,7cf5cc2019,63.03
TA1,20250701,20250701,2025-04-15 00:00:00,2025-04-22 12:10:02,1.045,0.012,ae79ee44db,1c8735200b,1.045
TA1,20250701,20250701,2025-05-04 00:00:00,2025-05-11 12:10:02,5.49856,0.55264,ee780c6e7a,b1d1e1802b,5.49856
TA1,20250701,20250701,2025-04-20 00:00:00,2025-04-27 12:10:02,72.106,20.423,aef48fddb6,7cf5cc2019,72.106
TA1,20250701,20250701,2025-03-28 00:00:00,2025-04-04 12:10:02,25.41788,1.23646,88e7fc29c2,55376407d5,25.41788
TA1,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,2.76184,0.55264,ee780c6e7a,b1d1e1802b,2.76184
TA1,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,68.885,12.444,f031034954,f187d23508,68.885
TA1,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,7.05262,0.55264,ee780c6e7a,b1d1e1802b,7.05262
TA1,20250701,20250701,2025-01-14 00:00:00,2025-01-21 12:10:02,5.31488,0.55264,ee780c6e7a,b1d1e1802b,5.31488
TA1,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,105.512,20.423,aef48fddb6,7cf5cc2019,105.512
TA1,20250701,20250701,2025-02-06 00:00:00,2025-02-13 12:10:05,1.25307,0.15036,13c3a19c48,0af6a53b9b,1.25307
TA1,20250701,20250701,2025-02-07 00:00:00,2025-02-14 12:10:01,1.25307,0.15036,13c3a19c48,0af6a53b9b,1.25307
TA1,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,0.627,0.011,8709d6cc57,40a28403d5,0.627
TA1,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,5.90953,0.55264,ee780c6e7a,b1d1e1802b,5.90953
TA1,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-08 00:00:00,2025-01-15 12:10:01,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-01-10 00:00:00,2025-01-17 12:10:02,113.605,20.423,aef48fddb6,7cf5cc2019,113.605
TA1,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,115.94,20.423,aef48fddb6,7cf5cc2019,115.94
TA1,20250701,20250701,2025-02-03 00:00:00,2025-02-10 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-16 00:00:00,2025-01-23 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-01-18 00:00:00,2025-01-25 12:10:02,4.39581,0.55264,ee780c6e7a,b1d1e1802b,4.39581
TA1,20250701,20250701,2025-01-02 00:00:00,2025-01-09 12:10:02,122.859,20.423,aef48fddb6,7cf5cc2019,122.859
TA1,20250701,20250701,2025-01-03 00:00:00,2025-01-10 12:10:02,0.63,0.011,8709d6cc57,40a28403d5,0.63
TA1,20250701,20250701,2025-01-11 00:00:00,2025-01-18 12:10:02,26.32436,1.23646,88e7fc29c2,55376407d5,26.32436
TA1,20250701,20250701,2025-01-28 00:00:00,2025-02-04 12:10:02,115.324,20.423,aef48fddb6,7cf5cc2019,115.324
TA1,20250701,20250701,2025-02-02 00:00:00,2025-02-09 12:10:02,111.336,20.423,aef48fddb6,7cf5cc2019,111.336
TA1,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,74.523,12.444,f031034954,f187d23508,74.523
TA1,20250701,20250701,2025-01-20 00:00:00,2025-01-27 12:10:02,4.27867,0.55264,ee780c6e7a,b1d1e1802b,4.27867
TA1,20250701,20250701,2025-01-23 00:00:00,2025-01-30 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-01-25 00:00:00,2025-02-01 12:10:10,3.11627,0.55264,ee780c6e7a,b1d1e1802b,3.11627
TA1,20250701,20250701,2025-01-04 00:00:00,2025-01-11 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,1.034,0.012,ae79ee44db,1c8735200b,1.034
TA1,20250701,20250701,2025-02-05 00:00:00,2025-02-12 12:10:01,8.4203,0.55264,ee780c6e7a,b1d1e1802b,8.4203
TA1,20250701,20250701,2025-01-27 00:00:00,2025-02-03 12:10:02,73.963,12.444,f031034954,f187d23508,73.963
TA1,20250701,20250701,2025-02-01 00:00:00,2025-02-08 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-11 00:00:00,2025-06-18 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,1.006,0.012,ae79ee44db,1c8735200b,1.006
TA1,20250701,20250701,2025-05-30 00:00:00,2025-06-06 12:10:02,60.2,20.423,aef48fddb6,7cf5cc2019,60.2
TA1,20250701,20250701,2025-02-22 00:00:00,2025-03-01 12:10:01,0.605,0.012,ae79ee44db,1c8735200b,0.605
TA1,20250701,20250701,2025-05-09 00:00:00,2025-05-16 12:12:11,65.257,20.423,aef48fddb6,7cf5cc2019,65.257
TA1,20250701,20250701,2025-05-13 00:00:00,2025-05-20 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-02-28 00:00:00,2025-03-07 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-02-22 00:00:00,2025-03-01 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-05-11 00:00:00,2025-05-18 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-04-26 00:00:00,2025-05-03 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-03-17 00:00:00,2025-03-24 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-03-25 00:00:00,2025-04-01 12:10:02,5.386,0.011,8709d6cc57,40a28403d5,5.386
TA1,20250701,20250701,2025-03-30 00:00:00,2025-04-06 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-03-17 00:00:00,2025-03-24 12:10:02,44.41391,1.23646,88e7fc29c2,55376407d5,44.41391
TA1,20250701,20250701,2025-03-13 00:00:00,2025-03-20 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-03-22 00:00:00,2025-03-29 12:10:01,54.839,12.4,f031034954,f187d23508,54.839
TA1,20250701,20250701,2025-04-16 00:00:00,2025-04-23 12:10:02,78.156,12.4,f031034954,f187d23508,78.156
TA1,20250701,20250701,2025-02-19 00:00:00,2025-02-26 12:10:02,77.87,12.444,f031034954,f187d23508,77.87
TA1,20250701,20250701,2025-03-09 00:00:00,2025-03-16 12:10:02,38.606,1.23646,88e7fc29c2,55376407d5,38.606
TA1,20250701,20250701,2025-04-02 00:00:00,2025-04-09 12:10:01,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-03-29 00:00:00,2025-04-05 12:10:02,0.579,0.012,ae79ee44db,1c8735200b,0.579
TA1,20250701,20250701,2025-03-18 00:00:00,2025-03-25 12:11:50,6.827,0.011,8709d6cc57,40a28403d5,6.827
TA1,20250701,20250701,2025-03-26 00:00:00,2025-04-02 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-04-10 00:00:00,2025-04-17 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-03-16 00:00:00,2025-03-23 12:10:02,62.301,20.423,aef48fddb6,7cf5cc2019,62.301
TA1,20250701,20250701,2025-04-11 00:00:00,2025-04-18 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-02-22 00:00:00,2025-03-01 12:10:01,8.833,0.011,8709d6cc57,40a28403d5,8.833
TA1,20250701,20250701,2025-02-28 00:00:00,2025-03-07 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-03-02 00:00:00,2025-03-09 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-05-10 00:00:00,2025-05-17 12:12:28,72.515,20.423,aef48fddb6,7cf5cc2019,72.515
TA1,20250701,20250701,2025-02-28 00:00:00,2025-03-07 12:10:02,8.833,0.011,8709d6cc57,40a28403d5,8.833
TA1,20250701,20250701,2025-03-04 00:00:00,2025-03-11 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-03-02 00:00:00,2025-03-09 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-05-15 00:00:00,2025-05-22 12:10:02,8.59981,0.55264,ee780c6e7a,b1d1e1802b,8.59981
TA1,20250701,20250701,2025-02-22 00:00:00,2025-03-01 12:10:01,76.975,20.423,aef48fddb6,7cf5cc2019,76.975
TA1,20250701,20250701,2025-04-09 00:00:00,2025-04-16 12:10:02,0.578,0.012,ae79ee44db,1c8735200b,0.578
TA1,20250701,20250701,2025-03-13 00:00:00,2025-03-20 12:10:02,10.64318,1.23646,88e7fc29c2,55376407d5,10.64318
TA1,20250701,20250701,2025-03-20 00:00:00,2025-03-27 12:10:01,61.365,12.4,f031034954,f187d23508,61.365
TA1,20250701,20250701,2025-03-30 00:00:00,2025-04-06 12:10:02,4.886,0.011,8709d6cc57,40a28403d5,4.886
TA1,20250701,20250701,2025-03-21 00:00:00,2025-03-28 12:10:01,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-04-06 00:00:00,2025-04-13 12:10:02,67.798,20.423,aef48fddb6,7cf5cc2019,67.798
TA1,20250701,20250701,2025-04-05 00:00:00,2025-04-12 12:10:02,66.678,20.423,aef48fddb6,7cf5cc2019,66.678
TA1,20250701,20250701,2025-03-25 00:00:00,2025-04-01 12:10:02,65.684,20.423,aef48fddb6,7cf5cc2019,65.684
TA1,20250701,20250701,2025-05-01 00:00:00,2025-05-08 12:10:31,0.871,0.011,8709d6cc57,40a28403d5,0.871
TA1,20250701,20250701,2025-03-04 00:00:00,2025-03-11 12:10:02,124.147,12.444,f031034954,f187d23508,124.147
TA1,20250701,20250701,2025-05-10 00:00:00,2025-05-17 12:12:28,34.00382,1.23646,88e7fc29c2,55376407d5,34.00382
TA1,20250701,20250701,2025-02-21 00:00:00,2025-02-28 12:10:01,73.03,12.444,f031034954,f187d23508,73.03
TA1,20250701,20250701,2025-03-05 00:00:00,2025-03-12 12:10:03,2.97948,0.55264,ee780c6e7a,b1d1e1802b,2.97948
TA1,20250701,20250701,2025-03-02 00:00:00,2025-03-09 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-02-28 00:00:00,2025-03-07 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-04-20 00:00:00,2025-04-27 12:10:02,61.757,12.4,f031034954,f187d23508,61.757
TA1,20250701,20250701,2025-03-12 00:00:00,2025-03-19 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-04-27 00:00:00,2025-05-04 12:10:02,68.943,20.423,aef48fddb6,7cf5cc2019,68.943
TA1,20250701,20250701,2025-04-21 00:00:00,2025-04-28 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-03-12 00:00:00,2025-03-19 12:10:02,17.08498,1.23646,88e7fc29c2,55376407d5,17.08498
TA1,20250701,20250701,2025-03-19 00:00:00,2025-03-26 12:10:03,0.94815,0.15036,13c3a19c48,0af6a53b9b,0.94815
TA1,20250701,20250701,2025-06-11 00:00:00,2025-06-18 12:10:02,3.08371,0.55264,ee780c6e7a,b1d1e1802b,3.08371
TA1,20250701,20250701,2025-05-17 00:00:00,2025-05-24 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-05-06 00:00:00,2025-05-13 12:10:07,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-05-18 00:00:00,2025-05-25 12:10:02,108.977,20.423,aef48fddb6,7cf5cc2019,108.977
TA1,20250701,20250701,2025-05-31 00:00:00,2025-06-07 12:10:02,1.017,0.012,ae79ee44db,1c8735200b,1.017
TA1,20250701,20250701,2025-05-30 00:00:00,2025-06-06 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-05-06 00:00:00,2025-05-13 12:10:07,41.54221,1.23646,88e7fc29c2,55376407d5,41.54221
TA1,20250701,20250701,2025-02-24 00:00:00,2025-03-03 12:10:02,72.585,20.423,aef48fddb6,7cf5cc2019,72.585
TA1,20250701,20250701,2025-03-27 00:00:00,2025-04-03 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-03-15 00:00:00,2025-03-22 12:10:02,1.006,0.012,ae79ee44db,1c8735200b,1.006
TA1,20250701,20250701,2025-03-06 00:00:00,2025-03-13 12:10:01,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-03-23 00:00:00,2025-03-30 12:10:01,68.836,20.423,aef48fddb6,7cf5cc2019,68.836
TA1,20250701,20250701,2025-02-27 00:00:00,2025-03-06 12:10:02,64.2,20.423,aef48fddb6,7cf5cc2019,64.2
TA1,20250701,20250701,2025-03-14 00:00:00,2025-03-21 12:10:02,81.874,12.4,f031034954,f187d23508,81.874
TA1,20250701,20250701,2025-04-13 00:00:00,2025-04-20 12:10:02,1.045,0.012,ae79ee44db,1c8735200b,1.045
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-16 00:00:00,2025-06-23 12:10:02,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,0.68004,0.15036,13c3a19c48,0af6a53b9b,0.68004
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,0.68019,0.15036,13c3a19c48,0af6a53b9b,0.68019
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,0.68019,0.15036,13c3a19c48,0af6a53b9b,0.68019
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,0.60873,0.15036,13c3a19c48,0af6a53b9b,0.60873
TA1,20250701,20250701,2025-06-15 00:00:00,2025-06-22 12:10:09,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,0.583,0.012,ae79ee44db,1c8735200b,0.583
TA1,20250701,20250701,2025-06-16 00:00:00,2025-06-23 12:10:02,68.754,20.423,aef48fddb6,7cf5cc2019,68.754
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,6.4764,0.55264,ee780c6e7a,b1d1e1802b,6.4764
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,5.77356,0.55264,ee780c6e7a,b1d1e1802b,5.77356
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,4.83942,0.55264,ee780c6e7a,b1d1e1802b,4.83942
TA1,20250701,20250701,2025-06-18 00:00:00,2025-06-25 12:10:02,4.89718,0.55264,ee780c6e7a,b1d1e1802b,4.89718
TA1,20250701,20250701,2025-06-15 00:00:00,2025-06-22 12:10:09,63.54,20.423,aef48fddb6,7cf5cc2019,63.54
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,3.2416,0.55264,ee780c6e7a,b1d1e1802b,3.2416
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-10 00:00:00,2025-06-17 12:10:03,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-19 00:00:00,2025-06-26 12:10:02,50.488,12.4,f031034954,f187d23508,50.488
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,64.678,20.423,aef48fddb6,7cf5cc2019,64.678
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-06-10 00:00:00,2025-06-17 12:10:03,56.09992,1.23646,88e7fc29c2,55376407d5,56.09992
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,1.007,0.012,ae79ee44db,1c8735200b,1.007
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,0.364,0.012,ae79ee44db,1c8735200b,0.364
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-16 00:00:00,2025-06-23 12:10:02,24.253,12.4,f031034954,f187d23508,24.253
TA1,20250701,20250701,2025-06-19 00:00:00,2025-06-26 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,54.853,20.008,aef48fddb6,7cf5cc2019,54.853
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,0.74988,0.15036,13c3a19c48,0af6a53b9b,0.74988
TA1,20250701,20250701,2025-05-25 00:00:00,2025-06-01 12:44:12,0.68004,0.15036,13c3a19c48,0af6a53b9b,0.68004
TA1,20250701,20250701,2025-06-02 00:00:00,2025-06-09 12:10:02,0.68019,0.15036,13c3a19c48,0af6a53b9b,0.68019
TA1,20250701,20250701,2025-06-13 00:00:00,2025-06-20 12:10:03,0.53937,0.15036,13c3a19c48,0af6a53b9b,0.53937
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,7.88802,0.55264,ee780c6e7a,b1d1e1802b,7.88802
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,1.017,0.012,ae79ee44db,1c8735200b,1.017
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-19 00:00:00,2025-06-26 12:10:02,9.80914,1.23646,88e7fc29c2,55376407d5,9.80914
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,56.902,12.4,f031034954,f187d23508,56.902
TA1,20250701,20250701,2025-06-16 00:00:00,2025-06-23 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,7.55466,0.55264,ee780c6e7a,b1d1e1802b,7.55466
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-02 00:00:00,2025-06-09 12:10:02,5.17583,0.55264,ee780c6e7a,b1d1e1802b,5.17583
TA1,20250701,20250701,2025-05-25 00:00:00,2025-06-01 12:44:12,6.6026,0.55264,ee780c6e7a,b1d1e1802b,6.6026
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-13 00:00:00,2025-06-20 12:10:03,2.36612,0.55264,ee780c6e7a,b1d1e1802b,2.36612
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,1.012,0.012,ae79ee44db,1c8735200b,1.012
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,84.07,20.423,aef48fddb6,7cf5cc2019,84.07
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,0.86,0.011,8709d6cc57,40a28403d5,0.86
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,59.055,20.423,aef48fddb6,7cf5cc2019,59.055
TA1,20250701,20250701,2025-06-18 00:00:00,2025-06-25 12:10:02,0.798,0.012,ae79ee44db,1c8735200b,0.798
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-05-30 00:00:00,2025-06-06 12:10:02,50.643,12.4,f031034954,f187d23508,50.643
TA1,20250701,20250701,2025-06-16 00:00:00,2025-06-23 12:10:02,5.91502,1.23646,88e7fc29c2,55376407d5,5.91502
TA1,20250701,20250701,2025-05-25 00:00:00,2025-06-01 12:44:12,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-06-02 00:00:00,2025-06-09 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,0.804,0.012,ae79ee44db,1c8735200b,0.804
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-13 00:00:00,2025-06-20 12:10:03,0.0,0.0,3dcd3239e2,83ae64708f,0.0
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,1.018,0.012,ae79ee44db,1c8735200b,1.018
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-06-17 00:00:00,2025-06-24 12:10:02,0.46848,0.15036,13c3a19c48,0af6a53b9b,0.46848
TA1,20250701,20250701,2025-06-03 00:00:00,2025-06-10 12:10:02,75.685,20.423,aef48fddb6,7cf5cc2019,75.685
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-05-26 00:00:00,2025-06-02 12:10:02,70.075,12.4,f031034954,f187d23508,70.075
TA1,20250701,20250701,2025-06-18 00:00:00,2025-06-25 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-15 00:00:00,2025-06-22 12:10:09,24.238,12.4,f031034954,f187d23508,24.238
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,48.203,12.4,f031034954,f187d23508,48.203
TA1,20250701,20250701,2025-06-20 00:00:00,2025-06-27 12:10:11,28.24248,1.23646,88e7fc29c2,55376407d5,28.24248
TA1,20250701,20250701,2025-05-25 00:00:00,2025-06-01 12:44:12,1.007,0.012,ae79ee44db,1c8735200b,1.007
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-06-02 00:00:00,2025-06-09 12:10:02,1.017,0.012,ae79ee44db,1c8735200b,1.017
TA1,20250701,20250701,2025-05-19 00:00:00,2025-05-26 12:10:02,106.078,20.423,aef48fddb6,7cf5cc2019,106.078
TA1,20250701,20250701,2025-05-20 00:00:00,2025-05-27 12:10:02,0.869,0.011,8709d6cc57,40a28403d5,0.869
TA1,20250701,20250701,2025-05-25 00:00:00,2025-06-01 12:44:12,0.0,0.0,7af60c0b21,ad3d0cc25f,0.0
TA1,20250701,20250701,2025-05-29 00:00:00,2025-06-05 12:10:02,55.669,12.4,f031034954,f187d23508,55.669
TA1,20250701,20250701,2025-05-30 00:00:00,2025-06-06 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
TA1,20250701,20250701,2025-06-08 00:00:00,2025-06-15 12:10:02,74.037,20.423,aef48fddb6,7cf5cc2019,74.037
TA1,20250701,20250701,2025-06-18 00:00:00,2025-06-25 12:10:02,8.26,0.011,8709d6cc57,40a28403d5,8.26
TA1,20250701,20250701,2025-05-30 00:00:00,2025-06-06 12:10:02,31.22112,1.23646,88e7fc29c2,55376407d5,31.22112
TA1,20250701,20250701,2025-06-22 00:00:00,2025-06-29 12:10:02,0.0,0.0,9a938afd95,06e27f564f,0.0
